id;partnerctid;vasarlasid;mennyiseg;brutto;partnerid
66376577;46134207;66376530;1.0;209.0;2011068
66376579;46134207;66376530;1.0;209.0;2011068
66377052;16507;66377050;1.0;499.0;2011068
66377358;11873;66377357;1.0;119.0;2011068
66378089;20702;66378048;5.0;925.0;2011068
66378678;20875;66378663;10.0;1990.0;2011068
66379926;46134207;66379923;24.0;5016.0;2011068
66379982;20875;66379975;1.0;199.0;2011068
66379983;20875;66379975;1.0;199.0;2011068
66379984;20875;66379975;1.0;199.0;2011068
66379985;20875;66379975;1.0;199.0;2011068
66381058;16507;66381056;1.0;499.0;2011068
66381788;11873;66381786;1.0;119.0;2011068
66381789;11873;66381786;1.0;119.0;2011068
66381790;11873;66381786;1.0;119.0;2011068
66381821;46134207;66381801;10.0;2090.0;2011068
66381887;11873;66381872;1.0;119.0;2011068
66382294;11873;66382271;1.0;119.0;2011068
66382295;11873;66382271;1.0;119.0;2011068
66382412;11873;66382411;1.0;119.0;2011068
66383469;20875;66383465;1.0;199.0;2011068
66383475;20875;66383465;1.0;199.0;2011068
66383482;20875;66383465;1.0;199.0;2011068
66383501;20875;66383500;24.0;4776.0;2011068
66383567;46134207;66383566;24.0;4558.0;2011068
66383736;16507;66383726;2.0;998.0;2011068
66384201;20875;66384200;6.0;1194.0;2011068
66384997;10409;66384994;48.0;9072.0;2011068
66385160;10409;66385152;1.0;189.0;2011068
66385161;10409;66385152;1.0;189.0;2011068
66385979;46134207;66385963;1.0;209.0;2011068
66385980;46134207;66385963;1.0;209.0;2011068
66386105;46134207;66386102;1.0;209.0;2011068
66386106;46134207;66386102;1.0;209.0;2011068
66386290;19093;66386282;1.0;599.0;2011068
66387410;10409;66387409;2.0;378.0;2011068
66388025;50600;66388023;1.0;229.0;2011068
66388030;50600;66388023;1.0;229.0;2011068
66388610;46134207;66388592;1.0;209.0;2011068
66388611;46134207;66388592;1.0;209.0;2011068
66388612;46134207;66388592;1.0;209.0;2011068
66388614;46134207;66388592;1.0;209.0;2011068
66388731;20875;66388728;1.0;199.0;2011068
66388732;20875;66388728;1.0;199.0;2011068
66388733;20875;66388728;1.0;199.0;2011068
66388734;20875;66388728;1.0;199.0;2011068
66389388;46134207;66389387;1.0;209.0;2011068
66389487;46134207;66389485;1.0;209.0;2011068
66389488;46134207;66389485;1.0;209.0;2011068
66389489;46134207;66389485;1.0;209.0;2011068
66389490;46134207;66389485;1.0;209.0;2011068
66389491;46134207;66389485;1.0;209.0;2011068
66389492;46134207;66389485;1.0;209.0;2011068
66389493;46134207;66389485;1.0;209.0;2011068
66389494;46134207;66389485;1.0;209.0;2011068
66389495;46134207;66389485;1.0;209.0;2011068
66389496;46134207;66389485;1.0;209.0;2011068
66389895;14132;66389882;2.0;780.0;2011068
66390126;10409;66390122;1.0;189.0;2011068
66390138;46134207;66390136;1.0;209.0;2011068
66390144;46134207;66390136;1.0;209.0;2011068
66390399;11873;66390389;1.0;119.0;2011068
66390400;11873;66390389;1.0;119.0;2011068
66391708;46134207;66391706;1.0;209.0;2011068
66391709;46134207;66391706;1.0;209.0;2011068
66392050;20875;66392043;1.0;199.0;2011068
66392455;11873;66392431;1.0;119.0;2011068
66392669;46134207;66392668;10.0;2090.0;2011068
66393558;46134207;66393554;1.0;209.0;2011068
66393669;10409;66393652;12.0;2268.0;2011068
66393830;11873;66393822;3.0;357.0;2011068
66393973;10409;66393959;1.0;189.0;2011068
66394002;20875;66394001;1.0;199.0;2011068
66394133;42109869;66394127;1.0;219.0;2011068
66394137;42109869;66394127;1.0;219.0;2011068
66394138;42109869;66394127;1.0;219.0;2011068
66394422;10409;66394421;1.0;189.0;2011068
66394423;10409;66394421;1.0;189.0;2011068
66394424;10409;66394421;1.0;189.0;2011068
66394430;10409;66394421;1.0;189.0;2011068
66394432;10409;66394421;1.0;189.0;2011068
66394433;10409;66394421;1.0;189.0;2011068
66394653;11873;66394652;1.0;119.0;2011068
66394654;11873;66394652;1.0;119.0;2011068
66394655;20875;66394652;24.0;4776.0;2011068
66395036;20875;66395024;1.0;199.0;2011068
66395040;20875;66395024;1.0;199.0;2011068
66395041;20875;66395024;1.0;199.0;2011068
66395042;20875;66395024;1.0;199.0;2011068
66395076;11873;66395049;1.0;119.0;2011068
66395077;11873;66395049;1.0;119.0;2011068
66395739;19093;66395736;1.0;599.0;2011068
66395786;13849;66395769;1.0;219.0;2011068
66395855;11873;66395834;1.0;119.0;2011068
66395856;11873;66395834;1.0;119.0;2011068
66395840;13849;66395834;1.0;219.0;2011068
66396299;20875;66396284;1.0;199.0;2011068
66396303;20875;66396284;1.0;199.0;2011068
66396432;20875;66396427;1.0;199.0;2011068
66397402;16507;66397399;1.0;499.0;2011068
66397695;46134207;66397692;1.0;209.0;2011068
66397696;46134207;66397692;1.0;209.0;2011068
66397816;42109869;66397794;1.0;219.0;2011068
66397833;42109869;66397794;1.0;219.0;2011068
66397834;42109869;66397794;1.0;219.0;2011068
66398028;12800;66398008;1.0;239.0;2011068
66398029;12800;66398008;1.0;239.0;2011068
66398140;12800;66398136;1.0;239.0;2011068
66398429;11873;66398411;1.0;119.0;2011068
66398413;19093;66398411;1.0;599.0;2011068
66398728;11873;66398708;1.0;119.0;2011068
66398767;20702;66398708;1.0;199.0;2011068
66399413;46134207;66399401;6.0;1254.0;2011068
66399418;46134207;66399415;1.0;209.0;2011068
66399419;46134207;66399415;1.0;209.0;2011068
66399420;46134207;66399415;1.0;209.0;2011068
66399421;46134207;66399415;1.0;209.0;2011068
66399422;46134207;66399415;1.0;209.0;2011068
66399423;46134207;66399415;1.0;209.0;2011068
66399424;46134207;66399415;1.0;209.0;2011068
66399672;20875;66399670;1.0;199.0;2011068
66399675;20875;66399670;1.0;199.0;2011068
66400145;20875;66400142;1.0;199.0;2011068
66401733;20875;66401730;1.0;199.0;2011068
66401734;20875;66401730;1.0;199.0;2011068
66401839;20875;66401833;4.0;796.0;2011068
66402108;46134207;66402098;1.0;209.0;2011068
66402109;46134207;66402098;1.0;209.0;2011068
66402110;46134207;66402098;1.0;209.0;2011068
66402243;46134207;66402240;1.0;209.0;2011068
66402376;46134207;66402367;1.0;209.0;2011068
66402377;46134207;66402367;1.0;209.0;2011068
66402478;42109869;66402472;1.0;219.0;2011068
66402660;46134207;66402655;1.0;209.0;2011068
66402661;46134207;66402655;1.0;209.0;2011068
66403461;46134207;66403460;8.0;1672.0;2011068
66404218;20875;66404204;1.0;199.0;2011068
66404219;20875;66404204;1.0;199.0;2011068
66405306;20875;66405305;1.0;199.0;2011068
66405307;20875;66405305;1.0;199.0;2011068
66406921;11873;66406916;1.0;119.0;2011068
66407522;20875;66407509;1.0;199.0;2011068
66407523;20875;66407509;1.0;199.0;2011068
66407524;20875;66407509;1.0;199.0;2011068
66407525;20875;66407509;1.0;199.0;2011068
66407526;20875;66407509;1.0;199.0;2011068
66407527;20875;66407509;1.0;199.0;2011068
66407528;20875;66407509;1.0;199.0;2011068
66407529;20875;66407509;1.0;199.0;2011068
66407551;16507;66407537;1.0;499.0;2011068
66407842;13849;66407833;4.0;876.0;2011068
66407851;13849;66407833;1.0;219.0;2011068
66407853;13849;66407833;1.0;219.0;2011068
66408085;10409;66408083;1.0;189.0;2011068
66408086;10409;66408083;1.0;189.0;2011068
66408764;16507;66408753;1.0;499.0;2011068
66408765;16507;66408753;1.0;499.0;2011068
66408766;16507;66408753;1.0;499.0;2011068
66408767;16507;66408753;1.0;499.0;2011068
66408958;46134207;66408955;1.0;209.0;2011068
66408959;46134207;66408955;1.0;209.0;2011068
66409424;20875;66409420;1.0;199.0;2011068
66409425;20875;66409420;1.0;199.0;2011068
66409674;42109869;66409673;1.0;219.0;2011068
66409675;42109869;66409673;1.0;219.0;2011068
66409679;42109869;66409673;1.0;219.0;2011068
66409681;42109869;66409673;1.0;219.0;2011068
66409886;46134207;66409884;1.0;209.0;2011068
66409887;46134207;66409884;1.0;209.0;2011068
66410743;20875;66410734;1.0;199.0;2011068
66410749;20875;66410734;1.0;199.0;2011068
66410904;11873;66410903;1.0;119.0;2011068
66410906;11873;66410903;1.0;119.0;2011068
66410932;46134207;66410914;24.0;5016.0;2011068
66411428;46134207;66411419;12.0;2508.0;2011068
66411689;20875;66411686;1.0;199.0;2011068
66411703;20875;66411686;1.0;199.0;2011068
66412300;20875;66412295;10.0;1990.0;2011068
66412770;46134207;66412734;1.0;209.0;2011068
66412772;46134207;66412734;1.0;209.0;2011068
66412773;46134207;66412734;1.0;209.0;2011068
66412774;46134207;66412734;1.0;209.0;2011068
66412890;46134207;66412887;1.0;209.0;2011068
66412891;46134207;66412887;1.0;209.0;2011068
66413184;13849;66413174;1.0;219.0;2011068
66413185;13849;66413174;1.0;219.0;2011068
66415616;10409;66415614;24.0;4536.0;2011068
66415888;46134207;66415878;1.0;209.0;2011068
66415895;46134207;66415878;1.0;209.0;2011068
66416224;20875;66416215;3.0;597.0;2011068
66416284;11873;66416280;3.0;357.0;2011068
66417429;11873;66417422;1.0;119.0;2011068
66417430;11873;66417422;1.0;119.0;2011068
66418790;20875;66418788;1.0;199.0;2011068
66418793;20875;66418788;1.0;199.0;2011068
66418800;20875;66418788;1.0;199.0;2011068
66419439;10409;66419433;1.0;189.0;2011068
66419440;10409;66419433;1.0;189.0;2011068
66419441;10409;66419433;1.0;189.0;2011068
66419442;10409;66419433;1.0;189.0;2011068
66419481;12800;66419450;1.0;239.0;2011068
66419557;20875;66419554;10.0;1990.0;2011068
66419750;50600;66419739;1.0;229.0;2011068
66419751;50600;66419739;1.0;229.0;2011068
66420060;46134207;66420059;1.0;209.0;2011068
66420062;46134207;66420059;1.0;209.0;2011068
66420064;46134207;66420059;1.0;209.0;2011068
66420070;46134207;66420059;1.0;209.0;2011068
66420615;46134207;66420614;1.0;209.0;2011068
66420616;46134207;66420614;1.0;209.0;2011068
66420617;46134207;66420614;1.0;209.0;2011068
66420618;46134207;66420614;1.0;209.0;2011068
66421642;46134207;66421641;24.0;5016.0;2011068
66422085;10409;66422084;1.0;189.0;2011068
66422086;10409;66422084;1.0;189.0;2011068
66422675;10409;66422673;1.0;189.0;2011068
66422677;10409;66422673;1.0;189.0;2011068
66422684;10409;66422673;1.0;189.0;2011068
66422782;46134207;66422759;1.0;209.0;2011068
66422783;46134207;66422759;1.0;209.0;2011068
66423043;46134207;66423040;1.0;209.0;2011068
66423046;46134207;66423040;1.0;209.0;2011068
66423748;10409;66423725;24.0;4536.0;2011068
66423983;16507;66423980;1.0;499.0;2011068
66423985;16507;66423980;1.0;499.0;2011068
66426503;46134207;66426492;1.0;209.0;2011068
66426505;46134207;66426492;1.0;209.0;2011068
66426506;46134207;66426492;1.0;209.0;2011068
66426693;46134207;66426689;1.0;209.0;2011068
66426694;46134207;66426689;1.0;209.0;2011068
66426768;42109869;66426761;8.0;1752.0;2011068
66426990;10409;66426982;1.0;189.0;2011068
66426991;10409;66426982;1.0;189.0;2011068
66426992;10409;66426982;1.0;189.0;2011068
66426994;10409;66426982;1.0;189.0;2011068
66426995;10409;66426982;1.0;189.0;2011068
66426996;10409;66426982;1.0;189.0;2011068
66426998;10409;66426982;1.0;189.0;2011068
66426999;10409;66426982;1.0;189.0;2011068
66427171;10409;66427163;1.0;189.0;2011068
66427172;10409;66427163;1.0;189.0;2011068
66427173;10409;66427163;1.0;189.0;2011068
66427175;10409;66427163;1.0;189.0;2011068
66427176;10409;66427163;1.0;189.0;2011068
66427179;10409;66427163;1.0;189.0;2011068
66427205;11873;66427198;1.0;119.0;2011068
66427545;9381338;66427513;1.0;359.0;2011068
66427628;46134207;66427627;1.0;209.0;2011068
66427629;46134207;66427627;1.0;209.0;2011068
66427630;46134207;66427627;1.0;209.0;2011068
66427631;46134207;66427627;1.0;209.0;2011068
66427632;46134207;66427627;1.0;209.0;2011068
66427633;46134207;66427627;1.0;209.0;2011068
66428445;11873;66428421;1.0;119.0;2011068
66428448;11873;66428421;1.0;119.0;2011068
66428552;11873;66428539;1.0;119.0;2011068
66428553;11873;66428539;1.0;119.0;2011068
66429618;10409;66429615;1.0;189.0;2011068
66429622;10409;66429615;1.0;189.0;2011068
66429661;20875;66429660;1.0;199.0;2011068
66429662;20875;66429660;1.0;199.0;2011068
66429663;20875;66429660;1.0;199.0;2011068
66430903;46134207;66430893;1.0;209.0;2011068
66431100;16507;66431084;1.0;499.0;2011068
66431663;10409;66431653;1.0;189.0;2011068
66431665;10409;66431653;1.0;189.0;2011068
66431667;10409;66431653;1.0;189.0;2011068
66432323;20875;66432322;1.0;199.0;2011068
66432324;20875;66432322;1.0;199.0;2011068
66432328;20875;66432322;1.0;199.0;2011068
66433117;42109869;66433115;1.0;219.0;2011068
66433118;42109869;66433115;1.0;219.0;2011068
66433430;46134207;66433420;8.0;1672.0;2011068
66433446;46134207;66433442;1.0;209.0;2011068
66435107;20875;66435105;1.0;199.0;2011068
66435109;20875;66435105;1.0;199.0;2011068
66435952;11873;66435945;1.0;119.0;2011068
66436382;46134207;66436379;1.0;209.0;2011068
66436383;46134207;66436379;1.0;209.0;2011068
66436384;46134207;66436379;1.0;209.0;2011068
66436386;46134207;66436379;1.0;209.0;2011068
66436387;46134207;66436379;1.0;209.0;2011068
66436389;46134207;66436379;1.0;209.0;2011068
66436412;20875;66436411;1.0;199.0;2011068
66436429;20875;66436411;1.0;199.0;2011068
66438100;20875;66438096;1.0;199.0;2011068
66438101;20875;66438096;1.0;199.0;2011068
66438863;20875;66438862;1.0;199.0;2011068
66438864;20875;66438862;1.0;199.0;2011068
66438865;20875;66438862;1.0;199.0;2011068
66438867;20875;66438862;1.0;199.0;2011068
66439102;46134207;66439101;24.0;5016.0;2011068
66441101;20702;66441074;1.0;199.0;2011068
66441184;46134207;66441177;1.0;209.0;2011068
66441185;46134207;66441177;1.0;209.0;2011068
66441189;46134207;66441177;1.0;209.0;2011068
66441190;46134207;66441177;1.0;209.0;2011068
66441773;20702;66441760;1.0;199.0;2011068
66442303;11873;66442298;1.0;119.0;2011068
66442637;11873;66442623;2.0;238.0;2011068
66442643;11873;66442623;1.0;119.0;2011068
66442691;11873;66442690;1.0;119.0;2011068
66442892;46134207;66442879;1.0;209.0;2011068
66442893;46134207;66442879;1.0;209.0;2011068
66442898;46134207;66442879;1.0;209.0;2011068
66443967;20875;66443939;1.0;199.0;2011068
66443968;20875;66443939;1.0;199.0;2011068
66443942;46134207;66443939;1.0;209.0;2011068
66443972;46134207;66443939;1.0;209.0;2011068
66444249;12800;66444224;1.0;239.0;2011068
66444252;12800;66444224;1.0;239.0;2011068
66444352;20875;66444336;1.0;199.0;2011068
66444973;11873;66444960;1.0;119.0;2011068
66444974;11873;66444960;1.0;119.0;2011068
66444975;11873;66444960;1.0;119.0;2011068
66444976;11873;66444960;1.0;119.0;2011068
66446308;20702;66446220;1.0;199.0;2011068
66446801;46134207;66446800;1.0;209.0;2011068
66446802;46134207;66446800;1.0;209.0;2011068
66446803;46134207;66446800;1.0;209.0;2011068
66446804;46134207;66446800;1.0;209.0;2011068
66446805;46134207;66446800;1.0;209.0;2011068
66446806;46134207;66446800;1.0;209.0;2011068
66446807;46134207;66446800;1.0;209.0;2011068
66446808;46134207;66446800;1.0;209.0;2011068
66447858;20875;66447851;24.0;4776.0;2011068
66449384;13849;66449383;1.0;219.0;2011068
66449385;13849;66449383;1.0;219.0;2011068
66449389;13849;66449383;1.0;219.0;2011068
66449392;13849;66449383;1.0;219.0;2011068
66449694;20875;66449680;48.0;9552.0;2011068
66449861;20875;66449859;1.0;199.0;2011068
66449863;20875;66449859;1.0;199.0;2011068
66451399;10409;66451398;1.0;189.0;2011068
66451401;10409;66451398;1.0;189.0;2011068
66451402;10409;66451398;1.0;189.0;2011068
66451403;10409;66451398;1.0;189.0;2011068
66451405;10409;66451398;1.0;189.0;2011068
66451406;10409;66451398;1.0;189.0;2011068
66451942;42109869;66451938;1.0;219.0;2011068
66451944;42109869;66451938;1.0;219.0;2011068
66451982;20702;66451959;1.0;199.0;2011068
66452109;10409;66452106;1.0;189.0;2011068
66452127;10409;66452124;1.0;189.0;2011068
66452128;10409;66452124;1.0;189.0;2011068
66452129;10409;66452124;1.0;189.0;2011068
66452130;10409;66452124;1.0;189.0;2011068
66453277;20875;66453274;1.0;199.0;2011068
66453278;20875;66453274;1.0;199.0;2011068
66453279;20875;66453274;1.0;199.0;2011068
66453910;46134207;66453905;1.0;209.0;2011068
66453911;46134207;66453905;1.0;209.0;2011068
66453912;46134207;66453905;1.0;209.0;2011068
66454530;20875;66454526;1.0;199.0;2011068
66454711;46134207;66454708;1.0;209.0;2011068
66455156;10409;66455154;6.0;1134.0;2011068
66456094;10409;66456093;1.0;189.0;2011068
66456095;10409;66456093;1.0;189.0;2011068
66456869;10409;66456868;1.0;189.0;2011068
66456870;10409;66456868;1.0;189.0;2011068
66456871;10409;66456868;1.0;189.0;2011068
66456872;10409;66456868;1.0;189.0;2011068
66457717;20875;66457711;24.0;4776.0;2011068
66457891;20875;66457890;1.0;199.0;2011068
66457892;20875;66457890;1.0;199.0;2011068
66457893;20875;66457890;1.0;199.0;2011068
66459708;46134207;66459695;1.0;209.0;2011068
66459709;46134207;66459695;1.0;209.0;2011068
66460807;20875;66460806;24.0;4776.0;2011068
66461049;20875;66461047;1.0;199.0;2011068
66461050;20875;66461047;1.0;199.0;2011068
66461116;20702;66461111;1.0;199.0;2011068
66461677;20875;66461669;1.0;199.0;2011068
66462260;46134207;66462253;24.0;5016.0;2011068
66462391;46134207;66462389;24.0;5016.0;2011068
66462969;20875;66462968;1.0;199.0;2011068
66462976;20875;66462968;1.0;199.0;2011068
66464693;46134207;66464690;1.0;209.0;2011068
66464694;46134207;66464690;1.0;209.0;2011068
66464695;46134207;66464690;1.0;209.0;2011068
66464696;46134207;66464690;1.0;209.0;2011068
66464697;46134207;66464690;1.0;209.0;2011068
66464698;46134207;66464690;1.0;209.0;2011068
66464699;46134207;66464690;1.0;209.0;2011068
66464700;46134207;66464690;1.0;209.0;2011068
66464701;46134207;66464690;1.0;209.0;2011068
66464961;46134207;66464936;24.0;5016.0;2011068
66465167;46134207;66465153;1.0;209.0;2011068
66465168;46134207;66465153;1.0;209.0;2011068
66465169;46134207;66465153;1.0;209.0;2011068
66465170;46134207;66465153;1.0;209.0;2011068
66465171;46134207;66465153;1.0;209.0;2011068
66465569;20702;66465547;1.0;199.0;2011068
66465570;20702;66465547;1.0;199.0;2011068
66466119;11873;66466115;1.0;119.0;2011068
66466120;11873;66466115;1.0;119.0;2011068
66466121;11873;66466115;1.0;119.0;2011068
66466876;46134207;66466874;1.0;209.0;2011068
66466877;46134207;66466874;1.0;209.0;2011068
66466878;46134207;66466874;1.0;209.0;2011068
66467806;16507;66467773;1.0;499.0;2011068
66467798;20702;66467773;1.0;199.0;2011068
66467862;46134207;66467857;1.0;209.0;2011068
66467863;46134207;66467857;1.0;209.0;2011068
66468673;46134207;66468667;4.0;836.0;2011068
66469635;20875;66469634;10.0;1990.0;2011068
66470616;14132;66470605;1.0;529.0;2011068
66470980;42109869;66470978;1.0;219.0;2011068
66470979;46134207;66470978;1.0;209.0;2011068
66470981;46134207;66470978;1.0;209.0;2011068
66471712;11873;66471702;3.0;310.0;2011068
66473225;46134207;66473224;1.0;209.0;2011068
66473226;46134207;66473224;1.0;209.0;2011068
66473227;46134207;66473224;1.0;209.0;2011068
66473228;46134207;66473224;1.0;209.0;2011068
66473229;46134207;66473224;1.0;209.0;2011068
66473230;46134207;66473224;1.0;209.0;2011068
66474137;20875;66474132;4.0;796.0;2011068
66474550;20875;66474548;1.0;199.0;2011068
66474552;20875;66474548;1.0;199.0;2011068
66474554;20875;66474548;1.0;199.0;2011068
